Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
28116.2104,Bacteroides ovatus OF15-13BHA,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,OF15-13BHA,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809655,GCA_027694205.1,,JAQEVX000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,82,6721184,42.04771,11,187509,63,6,,5470,99.4,98.7,,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:05:15.766Z,2023-02-12T17:05:15.766Z
28116.2106,Bacteroides ovatus OF22-1pH10A,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,OF22-1pH10A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809667,GCA_027694505.1,,JAQEWJ000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,29,6691355,42.011,6,538468,72,4,,5290,99.4,98.4,0.2,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:07:12.675Z,2023-02-12T17:07:12.675Z
28116.2103,Bacteroides ovatus OF23-4pH9A,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,OF23-4pH9A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809669,GCA_027693765.1,,JAQEWL000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,78,6751016,42.13228,10,220101,63,4,,5455,99.5,98.5,0.2,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:05:06.634Z,2023-02-12T17:05:06.634Z
28116.2102,Bacteroides ovatus OF27-3pH10A,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,OF27-3pH10A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809695,GCA_027693165.1,,JAQEXL000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,48,6612232,41.78725,7,317078,67,6,,5166,99.6,99,,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:04:42.014Z,2023-02-12T17:04:42.014Z
28116.2101,Bacteroides ovatus OF39-4pH10A,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,OF39-4pH10A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809725,GCA_027692575.1,,JAQEYP000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,133,6724672,41.9564,17,99754,63,4,,5525,99.5,99,0.2,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:04:20.072Z,2023-02-12T17:04:20.072Z
28116.2107,Bacteroides ovatus OM18-3A,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,OM18-3A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809792,GCA_027717145.1,,JAQFBE000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,79,6954706,41.896862,10,255283,68,5,,5695,99.5,99,0.2,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:12:47.886Z,2023-02-12T17:12:47.886Z
28116.2527,Bacteroides ovatus P006L1-8,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P006L1-8,,,,,,,,,,,,,,,,,,,,Good,2024-03-22T00:00:00Z,38366600,,PRJNA947377,SAMN37824655,GCA_037456695.1,,JAXVHV000000000,,,Illumina NovaSeq,67x,metaWRAP v. 1,,,124,6087324,41.793453,19,100286,60,,,4965,98.4,97.5,2.7,96,,stool,,12/6/15,2015,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T16:13:19.726Z,2024-04-22T16:13:19.726Z
28116.2526,Bacteroides ovatus P007L1-6,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P007L1-6,,,,,,,,,,,,,,,,,,,,Good,2024-03-22T00:00:00Z,38366600,,PRJNA947377,SAMN37824750,GCA_037454795.1,,JAXVEE000000000,,,Illumina NovaSeq,11x,metaWRAP v. 1,,,478,4974722,42.089207,88,17622,10,,,4061,94.4,92.9,2.2,89,,stool,,11/23/15,2015,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T16:10:24.317Z,2024-04-22T16:10:24.317Z
28116.2506,Bacteroides ovatus P011-58,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P011-58,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37825205,GCA_037239315.1,,JAXWXY000000000,,,Illumina NovaSeq,8x,metaWRAP v. 1,,,622,5089804,42.006252,125,11873,24,,,4328,93.6,91.6,11.6,91.6,,stool,,5/14/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T12:46:19.296Z,2024-04-22T12:46:19.296Z
28116.2507,Bacteroides ovatus P014L1-6,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P014L1-6,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37825504,GCA_037247585.1,,JAYCME000000000,,,Illumina NovaSeq,57x,metaWRAP v. 1,,,141,6043794,41.848995,18,86036,46,,,4852,97.5,96.6,0.9,95.2,,stool,,2/29/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T12:55:04.532Z,2024-04-22T12:55:04.532Z
28116.2508,Bacteroides ovatus P015-9,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P015-9,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37825546,GCA_037253045.1,,JAYCKO000000000,,,Illumina NovaSeq,17x,metaWRAP v. 1,,,315,5919262,41.903484,35,45832,44,,,4819,97.3,95.9,1.8,96.5,,stool,,5/22/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T13:02:30.971Z,2024-04-22T13:02:30.971Z
28116.251,Bacteroides ovatus P021L1-1,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P021L1-1,,,,,,,,,,,,,,,,,,,,Good,2024-03-18T00:00:00Z,38366600,,PRJNA947377,SAMN37826253,GCA_037265845.1,,JAYBHR000000000,,,Illumina NovaSeq,66x,metaWRAP v. 1,,,96,6209648,41.77451,15,136487,36,,,4804,96.9,96.4,0.5,95.4,,stool,,9/27/15,2015,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T14:05:53.734Z,2024-04-22T14:05:53.734Z
28116.2511,Bacteroides ovatus P025L1-65,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P025L1-65,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37826689,GCA_037298135.1,,JAXVZC000000000,,,Illumina NovaSeq,6x,metaWRAP v. 1,,,816,4623390,42.109577,134,8898,20,,,4113,93.4,88.2,13.4,86.6,,stool,,11/30/15,2015,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T14:33:57.931Z,2024-04-22T14:33:57.931Z
28116.2515,Bacteroides ovatus P030-26,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P030-26,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37827041,GCA_037323035.1,,JAYBYP000000000,,,Illumina NovaSeq,42x,metaWRAP v. 1,,,470,4689227,42.31883,68,18869,22,,,3948,92.5,90.7,5.3,83.3,,stool,,9/24/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T14:52:21.581Z,2024-04-22T14:52:21.581Z
28116.2513,Bacteroides ovatus P032L1-12,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P032L1-12,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37827217,GCA_037317815.1,,JAYBRV000000000,,,Illumina NovaSeq,26x,metaWRAP v. 1,,,610,4998575,41.868855,91,14431,28,,,4207,92.3,89.8,6.4,83.5,,stool,,12/20/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T14:48:48.397Z,2024-04-22T14:48:48.397Z
28116.2522,Bacteroides ovatus P038-1,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P038-1,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828109,GCA_037347725.1,,JAYAFZ000000000,,,Illumina NovaSeq,77x,metaWRAP v. 1,,,109,5652539,41.872635,20,81594,37,,,4387,96.1,94.8,4,94.9,,stool,,11/26/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:08:31.405Z,2024-04-22T15:08:31.405Z
28116.252,Bacteroides ovatus P040L1-4,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P040L1-4,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828296,GCA_037341925.1,,JAXZYU000000000,,,Illumina NovaSeq,13x,metaWRAP v. 1,,,245,6260920,41.70023,41,46273,26,,,4932,97.9,96.9,1.6,96.5,,stool,,7/31/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:07:11.347Z,2024-04-22T15:07:11.347Z
28116.2519,Bacteroides ovatus P042-57,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P042-57,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828402,GCA_037338475.1,,JAXZUS000000000,,,Illumina NovaSeq,10x,metaWRAP v. 1,,,344,5335271,41.926735,65,25428,25,,,4394,95.6,93.9,4.3,92.3,,stool,,12/16/19,2019,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:04:39.011Z,2024-04-22T15:04:39.011Z
28116.2518,Bacteroides ovatus P042L1-1,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P042L1-1,,,,,,,,,,,,,,,,,,,,Good,2024-03-19T00:00:00Z,38366600,,PRJNA947377,SAMN37828421,GCA_037337685.1,,JAXZTZ000000000,,,Illumina NovaSeq,21x,metaWRAP v. 1,,,472,6206007,41.685886,48,32630,29,,,5003,95.9,93.2,7,93.6,,stool,,5/9/16,2016,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:01:59.577Z,2024-04-22T15:01:59.577Z
28116.2524,Bacteroides ovatus P063-24,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,P063-24,,,,,,,,,,,,,,,,,,,,Good,2024-03-21T00:00:00Z,38366600,,PRJNA947377,SAMN37831228,GCA_037435785.1,,JAXXNZ000000000,,,Illumina NovaSeq,11x,metaWRAP v. 1,,,696,5001912,42.401707,115,12003,33,,,4371,94.3,90.9,12.5,29.2,,stool,,4/21/20,2020,,Germany,,,,Europe,Germany: Essen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-04-22T15:58:20.613Z,2024-04-22T15:58:20.613Z
28116.2642,Bacteroides ovatus R30-K10/1,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,R30-K10/1,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003758,,,JBCHEN000000000,,,Illumina NovaSeq,95.44613108x,SPAdes v. v3.15.5,,,134,7122773,41.875328,25,99015,62,1,,5812,99.6,98.7,0.4,100,,Coecum,,3/4/20,2020,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:40:52.925Z,2025-04-18T23:40:52.925Z
28116.264,Bacteroides ovatus R31-K7/2,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,R31-K7/2,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003767,,,JBCHEW000000000,,,Illumina NovaSeq,101.358871x,SPAdes v. v3.15.5,,,77,6266177,41.887486,12,177781,68,2,,4915,99.6,99,,100,,Coecum,,3/4/20,2020,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:38:13.420Z,2025-04-18T23:38:13.420Z
28116.2641,Bacteroides ovatus R32-K13/1,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,R32-K13/1,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003769,,,JBCHEY000000000,,,Illumina NovaSeq,157.5138427x,SPAdes v. v3.15.5,,,61,6565654,42.04537,9,255941,62,1,,5252,99.6,99.1,0.9,100,,Ileum,,3/9/20,2020,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:39:47.246Z,2025-04-18T23:39:47.246Z
28116.2639,Bacteroides ovatus R32-K13/3,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,R32-K13/3,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003770,,,JBCHEZ000000000,,,Illumina NovaSeq,119.4482481x,SPAdes v. v3.15.5,,,70,6563303,42.046104,11,184676,60,2,,5254,99.6,99.2,0.2,100,,Coecum,,3/9/20,2020,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:38:39.490Z,2025-04-18T23:38:39.490Z
28116.2638,Bacteroides ovatus R32-K16,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,R32-K16,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003771,,,JBCHFA000000000,,,Illumina NovaSeq,101.20233x,SPAdes v. v3.15.5,,,64,6267814,41.888275,10,255853,67,3,,4917,99.6,99,,100,,Coecum,,3/9/20,2020,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:38:24.520Z,2025-04-18T23:38:24.520Z
28116.2134,Bacteroides ovatus RTP21311st1_E4_RTP21311_201001,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,RTP21311st1_E4_RTP21311_201001,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320642,GCA_028400245.1,,JAQNXH000000000,,,Illumina HiSeq,27.703870060497575x,SPAdes v. 3.10.1,,,44,6603240,41.662613,8,256749,70,5,,5241,99.3,98.7,,100,,,,10/1/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:05:56.907Z,2023-02-15T04:05:56.907Z
28116.2133,Bacteroides ovatus RTP21311st1_E5_RTP21311_201001,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,RTP21311st1_E5_RTP21311_201001,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320643,GCA_028400195.1,,JAQNXG000000000,,,Illumina HiSeq,29.89658449925475x,SPAdes v. 3.10.1,,,49,6625347,41.655838,8,256719,70,5,,5264,99.3,98.7,,100,,,,10/1/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:06:03.993Z,2023-02-15T04:06:03.993Z
28116.2128,Bacteroides ovatus RTP21311st1_G3_RTP21311_201001,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,RTP21311st1_G3_RTP21311_201001,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320644,GCA_028400165.1,,JAQNXF000000000,,,Illumina HiSeq,27.693297269508207x,SPAdes v. 3.10.1,,,50,6441798,41.6626,9,231009,67,4,,5143,98.8,98.1,0.4,97.4,,,,10/1/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:05:49.347Z,2023-02-15T04:05:49.347Z
