Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
1304.227,Streptococcus salivarius RTP31139st1_H8_RTP31139_211217,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,RTP31139st1_H8_RTP31139_211217,,,,,,,,,,,,,,,,,,,,Good,2024-06-17T00:00:00Z,,,PRJNA1093465,SAMN40964795,GCA_040226395.1,,JBCOBF000000000,,,Illumina,25.3x,SPAdes v. v3.14.1,,,26,2157603,39.90887,5,212221,36,4,,2004,99.7,99.5,0.2,100,,feces,,12/17/21,2021,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T09:59:06.176Z,2024-07-08T09:59:06.176Z
1304.2244,Streptococcus salivarius RTP31141st1_F6_RTP31141_220114,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,RTP31141st1_F6_RTP31141_220114,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN40657081,GCA_039030995.1,,JBCIUY000000000,,,Illumina,27.5x,SPAdes v. v3.14.1,,,21,2114668,39.999756,4,201291,44,4,,1947,99.8,99.5,0.5,99.8,,feces,,1/14/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:06:47.504Z,2024-05-12T20:06:47.504Z
1304.2243,Streptococcus salivarius RTP31141st1_H2_RTP31141_220114,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,RTP31141st1_H2_RTP31141_220114,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN40657082,GCA_039030975.1,,JBCIUZ000000000,,,Illumina,26.4x,SPAdes v. v3.14.1,,,28,2171358,40.166885,4,225669,44,6,,2019,99.6,99.3,0.2,99.8,,feces,,1/14/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:06:59.978Z,2024-05-12T20:06:59.978Z
1304.1839,Streptococcus salivarius S48,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,S48,,,,,,,,,,,,,,,,,,,,Good,2022-04-25T00:00:00Z,,,PRJNA817585,SAMN26876591,GCA_023109335.1,,JALDUH000000000,,WGS,Illumina NextSeq 500,174x,SPAdes v. 3.13,,,27,2200669,39.93784,5,197045,43,3,,2045,99.9,99.6,0.3,100,,Endocarditis,,,,,USA,Mississippi,,,North America,USA: Mississippi,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-05-27T05:18:35.475Z,2022-05-27T05:18:35.475Z
1304.1841,Streptococcus salivarius S49,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,S49,,,,,,,,,,,,,,,,,,,,Good,2022-04-25T00:00:00Z,,,PRJNA817585,SAMN26876592,GCA_023109355.1,,JALDUG000000000,,WGS,Illumina NextSeq 500,162x,SPAdes v. 3.13,,,26,2345487,39.468807,5,187266,44,3,,2164,99.6,99,0.3,100,,Endocarditis,,,,,USA,Mississippi,,,North America,USA: Mississippi,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-05-27T05:18:32.579Z,2022-05-27T05:18:32.579Z
1304.184,Streptococcus salivarius S52,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,S52,,,,,,,,,,,,,,,,,,,,Good,2022-04-25T00:00:00Z,,,PRJNA817585,SAMN26876595,GCA_023109245.1,,JALDUD000000000,,WGS,Illumina NextSeq 500,141x,SPAdes v. 3.13,,,40,2409907,39.289726,4,212258,43,3,,2299,99.7,99.3,,100,,Endocarditis,,,,,USA,Mississippi,,,North America,USA: Mississippi,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-05-27T05:18:34.508Z,2022-05-27T05:18:34.508Z
1304.1829,Streptococcus salivarius SALI-10,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,SALI-10,,,,,,,,,,,,,,,,,,,,Good,2022-04-12T00:00:00Z,,,PRJNA789885,SAMN24172469,GCA_022936265.1,,"CP090007,CP090008",,Complete,PacBio,60.0x,Pacbio Smrtpipe v. December-2021,,1,2,2261408,39.90054,1,2096969,68,18,,2078,99.9,99.5,0.2,100,,Human oral cavity,,10/10/19,2019,,Canada,,,,North America,Canada,,Homo sapiens,Human,,,,Human,,,,,,2022-04-26T18:15:07.856Z,2022-04-26T18:15:07.856Z
596322.3,Streptococcus salivarius SK126,,596322,131567;2;1783272;1239;91061;186826;1300;1301;1304;596322,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius;Streptococcus salivarius SK126,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,SK126,,,,,,,,,,,,,,,,,BEI HM-121,,,Good,2009-04-29T00:00:00Z,,,PRJNA34091,SAMN00002153,GCA_000174715.1,SRR014418,ACLO00000000,J. Craig Venter Institute,WGS,454,102x,,,,101,2128332,40.1,4,173557,37,2,,1904,99.9,99.5,2.8,99.8,,human skin,isolated from human skin,,,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,"Streptococcus salivarius SK126.Streptococcus salivarius is a primary component of the normal microbial flora in the human oral cavity, it has been shown to be one of the first bacteria colonizing dental plaque. It can be an opportunistic pathogen most commonly after surgery.  This strain was isolated from human skin.",2014-12-08T22:13:36.081Z,2015-03-16T03:17:09.594Z
1304.163,Streptococcus salivarius strain 1001095IJ_161003_D10,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,1001095IJ_161003_D10,,,,,,,,,,,,,,,,,,,,Good,2020-11-23T00:00:00Z,,,PRJNA637878,SAMN15532459,GCA_015669325.1,,JADOZZ000000000,Icahn School of Medicine at Mount Sinai,WGS,Illumina HiSeq,26.07x,SPAdes v. 3.10.1,,,45,2359616,39.659966,6,138549,50,10,,2206,97.53,97.11,0.83,99.66,,stool,isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases,10/3/16,2016,,USA,,,,North America,USA,,"Human, Homo sapiens",Human,,,,Human,,,,sample_type:whole organism,"We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.",2021-01-02T05:43:50.902Z,2021-01-02T05:43:50.902Z
1304.1163,Streptococcus salivarius strain 1001175st1_H3,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,1001175st1_H3,,,,,,,,,,,,,,,,,,,,Good,2019-05-26T00:00:00Z,,,PRJNA518912,SAMN10863254,GCA_005844475.1,,SPGE00000000,Icahn School of Medicine at Mount Sinai,WGS,Illumina HiSeq,86.0094312393x,SPAdes v. 3.10.1,,,43,2178991,39.637253,7,106930,43,3,,2038,97.53,97.11,,99.66,,stool,"isolated and sequenced, and tested for fecal IgA levels in gnotobiotic mice",3/14/16,2016,,USA,,,,North America,USA,,"Human, Homo sapiens",Human,,,,Human,,,,sample_type:whole organism,"Multiple strains of Bacteroides ovatus were isolated and sequenced, and tested for fecal IgA levels in gnotobiotic mice.",2019-07-15T22:46:16.888Z,2019-07-15T22:46:16.888Z
1304.1628,Streptococcus salivarius strain 1001216B_150713_H8,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,1001216B_150713_H8,,,,,,,,,,,,,,,,,,,,Good,2020-11-23T00:00:00Z,,,PRJNA637878,SAMN15532548,GCA_015667455.1,,JADPEB000000000,Icahn School of Medicine at Mount Sinai,WGS,Illumina HiSeq,26.9x,SPAdes v. 3.10.1,,,39,2283317,39.293526,7,110131,43,3,,2128,97.59,97.05,0.17,99.66,,stool,isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases,7/13/15,2015,,USA,,,,North America,USA,,"Human, Homo sapiens",Human,,,,Human,,,,sample_type:whole organism,"We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.",2021-01-01T16:30:57.350Z,2021-01-01T16:30:57.350Z
1304.161,Streptococcus salivarius strain 1001713B170214_170313_A1,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,1001713B170214_170313_A1,,,,,,,,,,,,,,,,,,,,Good,2020-11-17T00:00:00Z,,,PRJNA637878,SAMN15533194,GCA_015559315.1,,JADMPS000000000,Icahn School of Medicine at Mount Sinai,WGS,Illumina HiSeq,61.29x,SPAdes v. 3.10.1,,,45,2156648,39.776688,7,110562,42,4,,2003,97.59,97.17,,99.66,,stool,isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases,3/13/17,2017,,USA,,,,North America,USA,,"Human, Homo sapiens",Human,,,,Human,,,,sample_type:whole organism,"We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.",2020-11-30T16:47:21.318Z,2020-11-30T16:47:21.318Z
1304.1641,Streptococcus salivarius strain 11.1,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,11.1,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,33397732,,PRJNA656387,SAMN15793728,GCA_016648745.1,,JACLQQ000000000,University of Queensland,WGS,Illumina NextSeq,262.4291063718292x,SPAdes v. 3.11.1,,,28,2198129,39.792732,4,210707,44,1,,2059,97.35,96.99,,99.66,,Tongue scraping,,2016,2016,,Australia,,,,Oceania,Australia: Brisbane,,"Human, Homo sapiens",Human,,,,Human,,,,,"Study examined oral microbiome of RA patients, first-degree relatives and healthy controls. 16S rRNA amplicon sequencing revealed differential abundance of members of the family Streptococcaceae separating RA from healthy samples. Fifteen streptococcal isolates were recovered and whole genome sequencing was undertaken.;Isolate 11.1",2021-02-01T06:03:00.546Z,2021-02-01T06:03:00.546Z
1304.176,Streptococcus salivarius strain 1270_SSAL,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,1270_SSAL,,,,,,,,,,,,,,,,,,,,Good,2015-07-10T00:00:00Z,,,PRJNA267549,SAMN03197239,GCF_001069445.1,SRR1655471,JVWD00000000,University of Washington,WGS,Illumina HiSeq,9x,ABYSS v. 1.3.5,,,115,2217529,39.7,13,55118,35,6,,2108,99.7,99.3,1.9,99.8,,,,,,,USA,Washington,,,North America,USA: WA,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:UW clinical laboratory,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,2016-01-17T16:18:14.894Z,2016-01-17T16:18:14.894Z
1304.177,Streptococcus salivarius strain 140_SSAL,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,140_SSAL,,,,,,,,,,,,,,,,,,,,Good,2015-07-10T00:00:00Z,,,PRJNA267549,SAMN03197330,GCF_001070595.1,SRR1655562,JVSQ00000000,University of Washington,WGS,Illumina HiSeq,50x,ABYSS v. 1.3.5,,,166,2262337,39.82,17,41436,36,6,,2196,99.8,99.1,1.2,99.8,,,,,,,USA,Washington,,,North America,USA: WA,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:UW clinical laboratory,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,2016-01-17T16:18:37.471Z,2016-01-17T16:18:37.471Z
1304.19,Streptococcus salivarius strain 20-02 S1,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,20-02 S1,,,,,,,,,,,,,,,,,,,,Good,2016-06-07T00:00:00Z,,,PRJNA320256,SAMN04931506,GCF_001659655.1,,LXMB00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,190,2149192,39.78,22,23795,28,5,,2090,99.6,98.3,5.6,99.8,,,,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2016-07-05T23:22:57.506Z,2016-07-05T23:22:57.506Z
1304.189,Streptococcus salivarius strain 20-12 S2,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,20-12 S2,,,,,,,,,,,,,,,,,,,,Good,2016-06-07T00:00:00Z,,,PRJNA320256,SAMN04931542,GCF_001659645.1,,LXMC00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,4,2177169,39.82,1,1609938,41,3,,2004,99.9,99.3,1.9,99.8,,,,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2016-07-05T23:20:08.873Z,2016-07-05T23:20:08.873Z
1304.202,Streptococcus salivarius strain 22-08 S7,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,22-08 S7,,,,,,,,,,,,,,,,,,,,Good,2016-12-16T00:00:00Z,,,PRJNA320256,SAMN04933251,GCF_001906885.1,,LXIF00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,122,2173517,39.91,19,33435,35,3,,2089,99.6,98.9,3.3,99.3,,"Oral cavity, infant (2 months of age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-01-16T23:17:00.159Z,2017-01-16T23:17:00.159Z
1304.188,Streptococcus salivarius strain 2202 S3,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,2202 S3,,,,,,,,,,,,,,,,,,,,Good,2016-06-04T00:00:00Z,,,PRJNA320256,SAMN04931570,GCF_001657895.1,,LXZU00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,3,2185520,39.91,1,2089521,48,3,,2049,99.7,99.3,2.1,99.5,,"Oral cavity, infant (2 months age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2016-07-05T22:04:25.424Z,2016-07-05T22:04:25.424Z
1304.241,Streptococcus salivarius strain 34-09 S8,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,34-09 S8,,,,,,,,,,,,,,,,,,,,Good,2017-04-17T00:00:00Z,27902365,,PRJNA320256,SAMN04942601,GCA_002093995.1,,LXOR00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,11,2195835,39.76,1,2179968,39,3,,2066,99.4,98.9,2.1,99.8,,"oral cavity, infant (13 months of age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-05-28T18:45:07.040Z,2017-05-28T18:45:07.040Z
1304.203,Streptococcus salivarius strain 34-19 S9,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,34-19 S9,,,,,,,,,,,,,,,,,,,,Good,2016-12-16T00:00:00Z,,,PRJNA320256,SAMN04933252,GCF_001906895.1,,LXIG00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,388,2251354,39.61,66,9776,29,4,,2331,99.1,96.6,9.6,98.9,,"oral cavity, infant (13 months of age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-01-16T23:53:01.156Z,2017-01-16T23:53:01.156Z
1304.204,Streptococcus salivarius strain 34-24 S10,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,34-24 S10,,,,,,,,,,,,,,,,,,,,Good,2016-12-16T00:00:00Z,,,PRJNA320256,SAMN04933464,GCF_001906915.1,,LXIH00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,87,2321251,39.51,11,74112,29,4,,2198,99.6,99,1.9,99.8,,"oral cavity, infant (13 months of age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-01-16T23:32:39.216Z,2017-01-16T23:32:39.216Z
1304.207,Streptococcus salivarius strain 37-08 S12,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,37-08 S12,,,,,,,,,,,,,,,,,,,,Good,2016-12-16T00:00:00Z,,,PRJNA320256,SAMN04933466,GCF_001906965.1,,LXII00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,207,2320006,39.19,29,25107,29,3,,2257,99.9,98.8,2.8,99.8,,"oral cavity, infant (10 months of age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-01-16T23:34:35.575Z,2017-01-16T23:34:35.575Z
1304.206,Streptococcus salivarius strain 37-09 S13,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,37-09 S13,,,,,,,,,,,,,,,,,,,,Good,2016-12-16T00:00:00Z,,,PRJNA320256,SAMN04933504,GCF_001906995.1,,LXIJ00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,97,2331037,39.39,12,63299,34,3,,2220,99.6,99,3.5,99.8,,"oral cavity, infant (10 months of age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-01-16T23:34:52.117Z,2017-01-16T23:34:52.117Z
1304.243,Streptococcus salivarius strain 39-01 S14,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,39-01 S14,,,,,,,,,,,,,,,,,,,,Good,2017-04-17T00:00:00Z,27902365,,PRJNA320256,SAMN04942658,GCA_002094035.1,,LXOS00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,87,2361568,39.38,2,592839,27,2,,2275,99.8,99.2,1.9,99.8,,"oral cavity, infant (15 months age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-05-28T19:03:39.798Z,2017-05-28T19:03:39.798Z
1304.209,Streptococcus salivarius strain 39-07 S15,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,39-07 S15,,,,,,,,,,,,,,,,,,,,Good,2016-12-16T00:00:00Z,,,PRJNA320256,SAMN04933505,GCF_001907045.1,,LXIK00000000,State University of Campinas,WGS,Illumina MiSeq,10.0x,Velvet v. 1.2.07,,,224,2369292,39.33,35,19054,35,4,,2343,99.2,97.9,5.1,98.9,,"oral cavity, infant (15 months of age)",,2013-01,2013,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,Sepsis,Human,,,,"collected_by:Piracicaba Dental School, University of Campinas",Mining resistance genes in some strains of Streptococcus salivarius.,2017-01-16T23:38:38.906Z,2017-01-16T23:38:38.906Z
